x, y,count,not,nand,and,orn,or,andn,nor,xor
0,0,2,2,0,13,13,7,16,14,0
1,0,2,2,0,13,12,6,15,13,0
2,0,2,2,0,13,11,6,15,13,0
3,0,3,0,0,13,11,5,14,13,0
4,0,2,1,0,13,10,4,14,13,0
5,0,2,2,0,13,9,4,13,12,0
6,0,2,2,0,13,8,3,13,12,0
7,0,2,2,0,12,7,2,13,12,0
8,0,3,0,0,12,6,2,12,12,0
9,0,4,0,0,12,5,0,12,12,0
10,0,3,0,0,12,4,0,12,12,1
11,0,3,0,0,12,4,0,12,12,2
12,0,4,0,0,12,3,0,12,12,0
13,0,4,0,0,12,2,0,11,11,0
14,0,5,0,0,12,0,0,11,11,0
15,0,5,0,0,12,0,0,11,11,0
16,0,5,0,0,12,0,0,11,11,0
17,0,5,0,0,12,0,0,11,11,0
18,0,5,0,0,12,0,0,11,11,0
19,0,5,0,0,12,0,0,10,11,0
20,0,5,0,0,12,0,0,9,11,0
21,0,5,0,0,12,0,0,8,11,0
22,0,5,0,0,12,0,0,7,11,0
23,0,5,0,0,12,0,0,6,11,0
24,0,5,0,0,12,0,0,5,11,0
25,0,5,0,0,12,0,0,4,11,0
26,0,5,0,0,12,0,0,3,11,0
27,0,5,0,0,12,0,0,2,11,0
28,0,5,0,0,12,0,0,2,11,0
29,0,6,0,0,12,0,0,0,11,0
30,0,6,0,0,12,0,0,0,11,0
31,0,6,0,0,13,0,0,0,11,0
32,0,6,0,0,13,0,0,0,11,0
33,0,6,0,0,13,0,0,0,11,0
34,0,6,0,0,13,0,0,0,11,0
35,0,6,0,0,13,0,0,0,12,0
36,0,6,0,0,13,0,0,0,12,0
37,0,6,0,0,13,0,0,0,12,0
38,0,6,0,0,13,0,0,0,12,0
39,0,6,0,0,14,0,0,0,12,0
40,0,5,0,1,14,0,0,0,13,0
41,0,4,0,2,14,0,0,0,13,1
42,0,4,0,2,14,0,0,0,14,2
43,0,4,0,3,15,0,0,0,14,2
44,0,4,0,3,15,0,0,0,15,3
45,0,4,0,4,15,0,0,0,15,3
46,0,4,0,5,15,0,0,0,15,4
47,0,4,0,5,16,0,0,0,15,4
48,0,4,0,6,16,0,0,0,15,5
49,0,4,0,6,17,0,0,0,15,5
50,0,4,0,7,17,0,0,0,15,6
51,0,4,0,8,17,0,0,0,15,6
52,0,4,0,8,18,0,0,0,15,7
53,0,4,0,9,18,0,0,0,15,7
54,0,4,0,10,18,0,0,0,15,8
55,0,4,0,10,19,0,0,0,15,9
56,0,4,0,11,19,0,0,0,15,9
57,0,4,0,12,20,0,0,0,15,10
58,0,4,0,12,20,0,0,0,15,11
59,0,4,0,13,21,0,0,0,15,11
0,1,3,0,0,12,13,7,15,13,0
1,1,3,0,0,12,12,6,15,13,0
2,1,3,0,0,12,11,5,14,12,0
3,1,3,0,0,12,10,5,14,12,0
4,1,3,0,0,12,10,4,13,12,0
5,1,3,0,0,12,9,3,13,12,0
6,1,3,0,0,12,8,3,12,11,0
7,1,3,0,0,12,7,2,12,11,0
8,1,4,0,0,11,6,0,12,11,0
9,1,4,0,0,11,5,0,11,11,0
10,1,3,0,0,11,4,0,11,11,1
11,1,4,0,0,11,3,0,11,11,0
12,1,4,0,0,11,3,0,11,11,0
13,1,4,0,0,11,2,0,11,11,0
14,1,5,0,0,11,0,0,10,10,0
15,1,5,0,0,11,0,0,10,10,0
16,1,5,0,0,11,0,0,10,10,0
17,1,5,0,0,11,0,0,10,10,0
18,1,5,0,0,11,0,0,10,10,0
19,1,5,0,0,11,0,0,10,10,0
20,1,5,0,0,11,0,0,9,10,0
21,1,5,0,0,11,0,0,8,10,0
22,1,5,0,0,11,0,0,7,10,0
23,1,5,0,0,11,0,0,6,10,0
24,1,5,0,0,11,0,0,5,10,0
25,1,5,0,0,11,0,0,4,10,0
26,1,5,0,0,11,0,0,3,10,0
27,1,5,0,0,11,0,0,2,10,0
28,1,6,0,0,11,0,0,0,10,0
29,1,6,0,0,11,0,0,0,10,0
30,1,6,0,0,12,0,0,0,10,0
31,1,6,0,0,12,0,0,0,10,0
32,1,6,0,0,12,0,0,0,10,0
33,1,6,0,0,12,0,0,0,10,0
34,1,6,0,0,12,0,0,0,11,0
35,1,6,0,0,12,0,0,0,11,0
36,1,6,0,0,12,0,0,0,11,0
37,1,6,0,0,12,0,0,0,11,0
38,1,6,0,0,13,0,0,0,11,0
39,1,6,0,0,13,0,0,0,12,0
40,1,6,0,0,13,0,0,0,12,0
41,1,5,0,1,13,0,0,0,13,0
42,1,4,0,2,14,0,0,0,13,1
43,1,4,0,2,14,0,0,0,14,2
44,1,4,0,3,14,0,0,0,14,2
45,1,4,0,4,14,0,0,0,14,3
46,1,4,0,4,15,0,0,0,14,3
47,1,4,0,5,15,0,0,0,14,4
48,1,4,0,5,16,0,0,0,14,4
49,1,4,0,6,16,0,0,0,14,5
50,1,4,0,7,16,0,0,0,14,5
51,1,4,0,7,17,0,0,0,14,6
52,1,4,0,8,17,0,0,0,14,6
53,1,4,0,9,17,0,0,0,14,7
54,1,4,0,9,18,0,0,0,14,8
55,1,4,0,10,18,0,0,0,14,8
56,1,4,0,11,19,0,0,0,14,9
57,1,4,0,11,19,0,0,0,14,10
58,1,4,0,12,20,0,0,0,14,10
59,1,4,0,13,20,0,0,0,14,11
0,2,3,0,0,12,13,7,15,13,0
1,2,3,0,0,11,12,6,14,12,0
2,2,3,0,0,11,11,5,14,12,0
3,2,3,0,0,11,10,4,13,11,0
4,2,3,0,0,11,9,4,13,11,0
5,2,3,0,0,11,9,3,12,11,0
6,2,3,0,0,11,8,2,12,11,0
7,2,3,0,0,11,7,2,11,10,0
8,2,4,0,0,11,6,0,11,10,0
9,2,4,0,0,10,5,0,11,10,0
10,2,4,0,0,10,4,0,10,10,0
11,2,4,0,0,10,3,0,10,10,0
12,2,4,0,0,10,2,0,10,10,0
13,2,4,0,0,10,2,0,10,10,0
14,2,5,0,0,10,0,0,10,10,0
15,2,5,0,0,10,0,0,9,9,0
16,2,5,0,0,10,0,0,9,9,0
17,2,5,0,0,10,0,0,9,9,0
18,2,5,0,0,10,0,0,9,9,0
19,2,5,0,0,10,0,0,9,9,0
20,2,5,0,0,10,0,0,9,9,0
21,2,5,0,0,10,0,0,8,9,0
22,2,5,0,0,10,0,0,7,9,0
23,2,5,0,0,10,0,0,6,9,0
24,2,5,0,0,10,0,0,5,9,0
25,2,5,0,0,10,0,0,4,9,0
26,2,5,0,0,10,0,0,3,9,0
27,2,5,0,0,10,0,0,2,9,0
28,2,5,0,0,10,0,0,1,9,0
29,2,6,0,0,11,0,0,0,9,0
30,2,6,0,0,11,0,0,0,9,0
31,2,6,0,0,11,0,0,0,9,0
32,2,6,0,0,11,0,0,0,9,0
33,2,6,0,0,11,0,0,0,10,0
34,2,6,0,0,11,0,0,0,10,0
35,2,6,0,0,11,0,0,0,10,0
36,2,6,0,0,11,0,0,0,10,0
37,2,6,0,0,12,0,0,0,10,0
38,2,6,0,0,12,0,0,0,11,0
39,2,6,0,0,12,0,0,0,11,0
40,2,6,0,0,12,0,0,0,12,0
41,2,6,0,0,13,0,0,0,12,0
42,2,5,0,1,13,0,0,0,13,0
43,2,4,0,2,13,0,0,0,13,1
44,2,4,0,3,13,0,0,0,13,2
45,2,4,0,3,14,0,0,0,13,2
46,2,4,0,4,14,0,0,0,13,3
47,2,4,0,4,15,0,0,0,13,3
48,2,4,0,5,15,0,0,0,13,4
49,2,4,0,6,15,0,0,0,13,4
50,2,4,0,6,16,0,0,0,13,5
51,2,4,0,7,16,0,0,0,13,5
52,2,4,0,8,16,0,0,0,13,6
53,2,4,0,8,17,0,0,0,13,7
54,2,4,0,9,17,0,0,0,13,7
55,2,4,0,10,18,0,0,0,13,8
56,2,4,0,10,18,0,0,0,13,9
57,2,4,0,11,19,0,0,0,13,9
58,2,4,0,12,19,0,0,0,13,10
59,2,4,0,13,20,0,0,0,13,11
0,3,3,0,0,11,13,7,15,13,0
1,3,3,0,0,11,12,6,14,12,0
2,3,3,0,0,10,11,5,13,11,0
3,3,3,0,0,10,10,4,13,11,0
4,3,3,0,0,10,9,3,12,10,0
5,3,3,0,0,10,8,3,12,10,0
6,3,3,0,0,10,8,2,11,10,0
7,3,4,0,0,10,7,0,11,10,0
8,3,4,0,0,10,6,0,10,9,0
9,3,4,0,0,10,5,0,10,9,0
10,3,4,0,0,9,4,0,10,9,0
11,3,4,0,0,9,3,0,9,9,0
12,3,4,0,0,9,2,0,9,9,0
13,3,5,0,0,9,0,0,9,9,0
14,3,5,0,0,9,0,0,9,9,0
15,3,5,0,0,9,0,0,9,9,0
16,3,5,0,0,9,0,0,8,8,0
17,3,5,0,0,9,0,0,8,8,0
18,3,5,0,0,9,0,0,8,8,0
19,3,5,0,0,9,0,0,8,8,0
20,3,5,0,0,9,0,0,8,8,0
21,3,5,0,0,9,0,0,8,8,0
22,3,5,0,0,9,0,0,7,8,0
23,3,5,0,0,9,0,0,6,8,0
24,3,5,0,0,9,0,0,5,8,0
25,3,5,0,0,9,0,0,4,8,0
26,3,5,0,0,9,0,0,3,8,0
27,3,5,0,0,9,0,0,2,8,0
28,3,5,0,0,10,0,0,2,8,0
29,3,6,0,0,10,0,0,0,8,0
30,3,6,0,0,10,0,0,0,8,0
31,3,6,0,0,10,0,0,0,8,0
32,3,6,0,0,10,0,0,0,9,0
33,3,6,0,0,10,0,0,0,9,0
34,3,6,0,0,10,0,0,0,9,0
35,3,6,0,0,10,0,0,0,9,0
36,3,6,0,0,11,0,0,0,9,0
37,3,6,0,0,11,0,0,0,10,0
38,3,6,0,0,11,0,0,0,10,0
39,3,6,0,0,11,0,0,0,11,0
40,3,6,0,0,12,0,0,0,11,0
41,3,6,0,0,12,0,0,0,12,0
42,3,5,0,1,12,0,0,0,12,0
43,3,5,0,2,12,0,0,0,12,0
44,3,4,0,2,13,0,0,0,12,1
45,3,4,0,3,13,0,0,0,12,2
46,3,4,0,3,14,0,0,0,12,2
47,3,4,0,4,14,0,0,0,12,3
48,3,4,0,5,14,0,0,0,12,3
49,3,4,0,5,15,0,0,0,12,4
50,3,4,0,6,15,0,0,0,12,4
51,3,4,0,7,15,0,0,0,12,5
52,3,4,0,7,16,0,0,0,12,6
53,3,4,0,8,16,0,0,0,12,6
54,3,4,0,9,17,0,0,0,12,7
55,3,4,0,9,17,0,0,0,12,8
56,3,4,0,10,18,0,0,0,12,8
57,3,4,0,11,18,0,0,0,12,9
58,3,4,0,12,19,0,0,0,12,10
59,3,4,0,12,19,0,0,0,12,11
0,4,3,0,0,10,13,6,14,13,0
1,4,3,0,0,10,12,6,14,12,0
2,4,3,0,0,10,11,5,13,11,0
3,4,3,0,0,9,10,4,12,10,0
4,4,3,0,0,9,9,3,12,10,0
5,4,3,0,0,9,8,2,11,9,0
6,4,3,0,0,9,7,2,11,9,0
7,4,4,0,0,9,7,0,10,9,0
8,4,4,0,0,9,6,0,10,9,0
9,4,4,0,0,9,5,0,9,8,0
10,4,4,0,0,9,4,0,9,8,0
11,4,4,0,0,8,3,0,9,8,0
12,4,4,0,0,8,2,0,8,8,0
13,4,5,0,0,8,0,0,8,8,0
14,4,5,0,0,8,0,0,8,8,0
15,4,5,0,0,8,0,0,8,8,0
16,4,5,0,0,8,0,0,8,8,0
17,4,5,0,0,8,0,0,7,7,0
18,4,5,0,0,8,0,0,7,7,0
19,4,5,0,0,8,0,0,7,7,0
20,4,5,0,0,8,0,0,7,7,0
21,4,5,0,0,8,0,0,7,7,0
22,4,5,0,0,8,0,0,7,7,0
23,4,5,0,0,8,0,0,6,7,0
24,4,5,0,0,8,0,0,5,7,0
25,4,5,0,0,8,0,0,4,7,0
26,4,5,0,0,8,0,0,3,7,0
27,4,5,0,0,9,0,0,3,7,0
28,4,5,0,0,9,0,0,2,7,0
29,4,6,0,0,9,0,0,0,7,0
30,4,6,0,0,9,0,0,0,7,0
31,4,6,0,0,9,0,0,0,8,0
32,4,6,0,0,9,0,0,0,8,0
33,4,6,0,0,9,0,0,0,8,0
34,4,6,0,0,9,0,0,0,8,0
35,4,6,0,0,10,0,0,0,8,0
36,4,6,0,0,10,0,0,0,9,0
37,4,6,0,0,10,0,0,0,9,0
38,4,6,0,0,10,0,0,0,10,0
39,4,6,0,0,11,0,0,0,10,0
40,4,6,0,0,11,0,0,0,11,0
41,4,6,0,0,11,0,0,0,11,0
42,4,6,0,0,11,0,0,0,12,0
43,4,5,0,1,12,0,0,0,12,0
44,4,5,0,2,12,0,0,0,11,0
45,4,4,0,2,13,0,0,0,11,1
46,4,4,0,3,13,0,0,0,11,2
47,4,4,0,4,13,0,0,0,11,2
48,4,4,0,4,14,0,0,0,11,3
49,4,4,0,5,14,0,0,0,11,3
50,4,4,0,6,14,0,0,0,11,4
51,4,4,0,6,15,0,0,0,11,5
52,4,4,0,7,15,0,0,0,11,5
53,4,4,0,8,16,0,0,0,11,6
54,4,4,0,8,16,0,0,0,11,7
55,4,4,0,9,17,0,0,0,11,7
56,4,4,0,10,17,0,0,0,11,8
57,4,4,0,11,18,0,0,0,11,9
58,4,4,0,11,18,0,0,0,11,10
59,4,4,0,12,19,0,0,0,11,10
0,5,3,0,0,9,13,6,14,12,0
1,5,3,0,0,9,12,5,13,12,0
2,5,3,0,0,9,11,5,13,11,0
3,5,3,0,0,9,10,4,12,10,0
4,5,3,0,0,8,9,3,11,9,0
5,5,3,0,0,8,8,2,11,9,0
6,5,4,0,0,8,7,0,10,8,0
7,5,4,0,0,8,6,0,10,8,0
8,5,4,0,0,8,6,0,9,8,0
9,5,4,0,0,8,5,0,9,8,0
10,5,4,0,0,8,4,0,8,7,0
11,5,4,0,0,8,3,0,8,7,0
12,5,4,0,0,7,2,0,8,7,0
13,5,5,0,0,7,0,0,7,7,0
14,5,5,0,0,7,0,0,7,7,0
15,5,5,0,0,7,0,0,7,7,0
16,5,5,0,0,7,0,0,7,7,0
17,5,5,0,0,7,0,0,7,7,0
18,5,5,0,0,7,0,0,6,6,0
19,5,5,0,0,7,0,0,6,6,0
20,5,5,0,0,7,0,0,6,6,0
21,5,5,0,0,7,0,0,6,6,0
22,5,5,0,0,7,0,0,6,6,0
23,5,5,0,0,7,0,0,6,6,0
24,5,5,0,0,7,0,0,5,6,0
25,5,5,0,0,7,0,0,4,6,0
26,5,5,0,0,8,0,0,4,6,0
27,5,5,0,0,8,0,0,3,6,0
28,5,5,0,0,8,0,0,2,6,0
29,5,6,0,0,8,0,0,0,6,0
30,5,6,0,0,8,0,0,0,7,0
31,5,6,0,0,8,0,0,0,7,0
32,5,6,0,0,8,0,0,0,7,0
33,5,6,0,0,8,0,0,0,7,0
34,5,6,0,0,9,0,0,0,7,0
35,5,6,0,0,9,0,0,0,8,0
36,5,6,0,0,9,0,0,0,8,0
37,5,6,0,0,9,0,0,0,9,0
38,5,6,0,0,10,0,0,0,9,0
39,5,6,0,0,10,0,0,0,10,0
40,5,6,0,0,10,0,0,0,10,0
41,5,6,0,0,10,0,0,0,11,0
42,5,6,0,0,11,0,0,0,11,0
43,5,6,0,0,11,0,0,0,11,0
44,5,5,0,1,12,0,0,0,11,0
45,5,5,0,2,12,0,0,0,10,0
46,5,4,0,3,12,0,0,0,10,1
47,5,4,0,3,13,0,0,0,10,2
48,5,4,0,4,13,0,0,0,10,2
49,5,4,0,5,13,0,0,0,10,3
50,5,4,0,5,14,0,0,0,10,4
51,5,4,0,6,14,0,0,0,10,4
52,5,4,0,7,15,0,0,0,10,5
53,5,4,0,7,15,0,0,0,10,6
54,5,4,0,8,16,0,0,0,10,6
55,5,4,0,9,16,0,0,0,10,7
56,5,4,0,10,17,0,0,0,10,8
57,5,4,0,10,17,0,0,0,10,9
58,5,4,0,11,18,0,0,0,10,9
59,5,4,0,12,18,0,0,0,10,10
0,6,3,0,0,9,13,6,14,12,0
1,6,3,0,0,8,12,5,13,11,0
2,6,3,0,0,8,11,4,12,11,0
3,6,3,0,0,8,10,4,12,10,0
4,6,3,0,0,8,9,3,11,9,0
5,6,3,0,0,7,8,2,10,8,0
6,6,4,0,0,7,7,0,10,8,0
7,6,4,0,0,7,6,0,9,7,0
8,6,4,0,0,7,5,0,9,7,0
9,6,4,0,0,7,5,0,8,7,0
10,6,4,0,0,7,4,0,8,7,0
11,6,4,0,0,7,3,0,7,6,0
12,6,4,0,0,7,2,0,7,6,0
13,6,5,0,0,6,0,0,7,6,0
14,6,5,0,0,6,0,0,6,6,0
15,6,5,0,0,6,0,0,6,6,0
16,6,5,0,0,6,0,0,6,6,0
17,6,5,0,0,6,0,0,6,6,0
18,6,5,0,0,6,0,0,6,6,0
19,6,5,0,0,6,0,0,5,5,0
20,6,5,0,0,6,0,0,5,5,0
21,6,5,0,0,6,0,0,5,5,0
22,6,5,0,0,6,0,0,5,5,0
23,6,5,0,0,6,0,0,5,5,0
24,6,5,0,0,6,0,0,5,5,0
25,6,5,0,0,7,0,0,5,5,0
26,6,5,0,0,7,0,0,4,5,0
27,6,5,0,0,7,0,0,3,5,0
28,6,5,0,0,7,0,0,2,5,0
29,6,6,0,0,7,0,0,0,6,0
30,6,6,0,0,7,0,0,0,6,0
31,6,6,0,0,7,0,0,0,6,0
32,6,6,0,0,7,0,0,0,6,0
33,6,6,0,0,8,0,0,0,6,0
34,6,6,0,0,8,0,0,0,7,0
35,6,6,0,0,8,0,0,0,7,0
36,6,6,0,0,8,0,0,0,8,0
37,6,6,0,0,9,0,0,0,8,0
38,6,6,0,0,9,0,0,0,9,0
39,6,6,0,0,9,0,0,0,9,0
40,6,6,0,0,9,0,0,0,10,0
41,6,6,0,0,10,0,0,0,10,0
42,6,6,0,0,10,0,0,0,10,0
43,6,6,0,0,11,0,0,0,10,0
44,6,5,0,1,11,0,0,0,10,0
45,6,5,0,2,11,0,0,0,10,0
46,6,5,0,2,12,0,0,0,9,0
47,6,4,0,3,12,0,0,0,9,1
48,6,4,0,4,12,0,0,0,9,2
49,6,4,0,4,13,0,0,0,9,3
50,6,4,0,5,13,0,0,0,9,3
51,6,4,0,6,14,0,0,0,9,4
52,6,4,0,6,14,0,0,0,9,5
53,6,4,0,7,15,0,0,0,9,5
54,6,4,0,8,15,0,0,0,9,6
55,6,4,0,9,16,0,0,0,9,7
56,6,4,0,9,16,0,0,0,9,8
57,6,4,0,10,17,0,0,0,9,8
58,6,4,0,11,17,0,0,0,9,9
59,6,4,0,12,18,0,0,0,9,10
0,7,3,0,0,8,13,6,14,12,0
1,7,3,0,0,8,12,5,13,11,0
2,7,3,0,0,7,11,4,12,10,0
3,7,3,0,0,7,10,3,11,10,0
4,7,3,0,0,7,9,3,11,9,0
5,7,3,0,0,7,8,2,10,8,0
6,7,4,0,0,6,7,0,9,7,0
7,7,4,0,0,6,6,0,9,7,0
8,7,4,0,0,6,5,0,8,6,0
9,7,4,0,0,6,4,0,8,6,0
10,7,4,0,0,6,4,0,7,6,0
11,7,4,0,0,6,3,0,7,6,0
12,7,4,0,0,6,2,0,6,5,0
13,7,5,0,0,6,0,0,6,5,0
14,7,5,0,0,5,0,0,6,5,0
15,7,5,0,0,5,0,0,5,5,0
16,7,5,0,0,5,0,0,5,5,0
17,7,5,0,0,5,0,0,5,5,0
18,7,5,0,0,5,0,0,5,5,0
19,7,5,0,0,5,0,0,5,5,0
20,7,5,0,0,5,0,0,4,4,0
21,7,5,0,0,5,0,0,4,4,0
22,7,5,0,0,5,0,0,4,4,0
23,7,5,0,0,5,0,0,4,4,0
24,7,5,0,0,6,0,0,4,4,0
25,7,5,0,0,6,0,0,4,4,0
26,7,5,0,0,6,0,0,4,4,0
27,7,5,0,0,6,0,0,3,4,0
28,7,5,0,0,6,0,0,2,5,0
29,7,6,0,0,6,0,0,0,5,0
30,7,6,0,0,6,0,0,0,5,0
31,7,6,0,0,6,0,0,0,5,0
32,7,6,0,0,7,0,0,0,5,0
33,7,6,0,0,7,0,0,0,6,0
34,7,6,0,0,7,0,0,0,6,0
35,7,6,0,0,7,0,0,0,7,0
36,7,6,0,0,8,0,0,0,7,0
37,7,6,0,0,8,0,0,0,8,0
38,7,6,0,0,8,0,0,0,8,0
39,7,6,0,0,8,0,0,0,9,0
40,7,6,0,0,9,0,0,0,9,0
41,7,6,0,0,9,0,0,0,9,0
42,7,6,0,0,10,0,0,0,9,0
43,7,6,0,0,10,0,0,0,9,0
44,7,6,0,0,10,0,0,0,9,0
45,7,5,0,1,11,0,0,0,9,0
46,7,5,0,2,11,0,0,0,9,0
47,7,4,0,3,11,0,0,0,8,1
48,7,4,0,3,12,0,0,0,8,2
49,7,4,0,4,12,0,0,0,8,2
50,7,4,0,5,13,0,0,0,8,3
51,7,4,0,5,13,0,0,0,8,4
52,7,4,0,6,14,0,0,0,8,4
53,7,4,0,7,14,0,0,0,8,5
54,7,4,0,8,15,0,0,0,8,6
55,7,4,0,8,15,0,0,0,8,7
56,7,4,0,9,16,0,0,0,8,7
57,7,4,0,10,16,0,0,0,8,8
58,7,4,0,11,17,0,0,0,8,9
59,7,4,0,12,17,0,0,0,8,10
0,8,3,0,0,7,13,6,13,12,0
1,8,3,0,0,7,12,5,13,11,0
2,8,3,0,0,7,11,4,12,10,0
3,8,3,0,0,6,10,3,11,9,0
4,8,3,0,0,6,9,2,10,9,0
5,8,3,0,0,6,8,2,10,8,0
6,8,4,0,0,6,7,0,9,7,0
7,8,4,0,0,5,6,0,8,6,0
8,8,4,0,0,5,5,0,8,6,0
9,8,4,0,0,5,4,0,7,5,0
10,8,4,0,0,5,3,0,7,5,0
11,8,4,0,0,5,3,0,6,5,0
12,8,4,0,0,5,2,0,6,5,0
13,8,5,0,0,5,0,0,5,4,0
14,8,5,0,0,5,0,0,5,4,0
15,8,5,0,0,4,0,0,5,4,0
16,8,5,0,0,4,0,0,4,4,0
17,8,5,0,0,4,0,0,4,4,0
18,8,5,0,0,4,0,0,4,4,0
19,8,5,0,0,4,0,0,4,4,0
20,8,5,0,0,4,0,0,4,4,0
21,8,5,0,0,4,0,0,3,3,0
22,8,5,0,0,4,0,0,3,3,0
23,8,5,0,0,5,0,0,3,3,0
24,8,5,0,0,5,0,0,3,3,0
25,8,5,0,0,5,0,0,3,3,0
26,8,5,0,0,5,0,0,3,3,0
27,8,5,0,0,5,0,0,3,4,0
28,8,5,0,0,5,0,0,2,4,0
29,8,6,0,0,5,0,0,0,4,0
30,8,6,0,0,5,0,0,0,4,0
31,8,6,0,0,6,0,0,0,4,0
32,8,6,0,0,6,0,0,0,5,0
33,8,6,0,0,6,0,0,0,5,0
34,8,6,0,0,6,0,0,0,6,0
35,8,6,0,0,7,0,0,0,6,0
36,8,6,0,0,7,0,0,0,7,0
37,8,6,0,0,7,0,0,0,7,0
38,8,6,0,0,7,0,0,0,8,0
39,8,6,0,0,8,0,0,0,8,0
40,8,6,0,0,8,0,0,0,8,0
41,8,6,0,0,9,0,0,0,8,0
42,8,6,0,0,9,0,0,0,8,0
43,8,6,0,0,9,0,0,0,8,0
44,8,6,0,0,10,0,0,0,8,0
45,8,5,0,1,10,0,0,0,8,0
46,8,5,0,2,10,0,0,0,8,0
47,8,5,0,2,11,0,0,0,8,0
48,8,4,0,3,11,0,0,0,7,1
49,8,4,0,4,12,0,0,0,7,2
50,8,4,0,4,12,0,0,0,7,3
51,8,4,0,5,13,0,0,0,7,3
52,8,4,0,6,13,0,0,0,7,4
53,8,4,0,7,14,0,0,0,7,5
54,8,4,0,7,14,0,0,0,7,6
55,8,4,0,8,15,0,0,0,7,6
56,8,4,0,9,15,0,0,0,7,7
57,8,4,0,10,16,0,0,0,7,8
58,8,4,0,11,16,0,0,0,7,9
59,8,4,0,12,17,0,0,0,7,10
0,9,3,0,0,6,13,6,12,12,0
1,9,3,0,0,6,12,5,12,11,0
2,9,3,0,0,6,11,4,12,10,0
3,9,3,0,0,6,10,3,11,9,0
4,9,3,0,0,5,9,2,10,8,0
5,9,4,0,0,5,8,0,9,8,0
6,9,4,0,0,5,7,0,9,7,0
7,9,4,0,0,5,6,0,8,6,0
8,9,4,0,0,4,5,0,7,5,0
9,9,4,0,0,4,4,0,7,5,0
10,9,4,0,0,4,3,0,6,4,0
11,9,4,0,0,4,2,0,6,4,0
12,9,4,0,0,4,2,0,5,4,0
13,9,5,0,0,4,0,0,5,4,0
14,9,5,0,0,4,0,0,4,3,0
15,9,5,0,0,4,0,0,4,3,0
16,9,5,0,0,3,0,0,4,3,0
17,9,5,0,0,3,0,0,3,3,0
18,9,5,0,0,3,0,0,3,3,0
19,9,5,0,0,3,0,0,3,3,0
20,9,5,0,0,3,0,0,3,3,0
21,9,5,0,0,3,0,0,3,3,0
22,9,5,0,0,4,0,0,2,2,0
23,9,5,0,0,4,0,0,2,2,0
24,9,5,0,0,4,0,0,2,2,0
25,9,5,0,0,4,0,0,2,2,0
26,9,5,0,0,4,0,0,3,3,0
27,9,5,0,0,4,0,0,3,3,0
28,9,5,0,0,4,0,0,2,3,0
29,9,5,0,0,4,0,0,1,3,0
30,9,6,0,0,5,0,0,0,3,0
31,9,6,0,0,5,0,0,0,4,0
32,9,6,0,0,5,0,0,0,4,0
33,9,6,0,0,5,0,0,0,5,0
34,9,6,0,0,6,0,0,0,5,0
35,9,6,0,0,6,0,0,0,6,0
36,9,6,0,0,6,0,0,0,6,0
37,9,6,0,0,6,0,0,0,7,0
38,9,6,0,0,7,0,0,0,7,0
39,9,6,0,0,7,0,0,0,8,0
40,9,6,0,0,8,0,0,0,8,0
41,9,6,0,0,8,0,0,0,7,0
42,9,6,0,0,8,0,0,0,7,0
43,9,6,0,0,9,0,0,0,7,0
44,9,6,0,0,9,0,0,0,7,0
45,9,6,0,0,9,0,0,0,7,0
46,9,5,0,1,10,0,0,0,7,0
47,9,5,0,2,10,0,0,0,7,0
48,9,4,0,3,11,0,0,0,7,1
49,9,4,0,3,11,0,0,0,6,2
50,9,4,0,4,12,0,0,0,6,2
51,9,4,0,5,12,0,0,0,6,3
52,9,4,0,6,13,0,0,0,6,4
53,9,4,0,6,13,0,0,0,6,5
54,9,4,0,7,14,0,0,0,6,5
55,9,4,0,8,14,0,0,0,6,6
56,9,4,0,9,15,0,0,0,6,7
57,9,4,0,10,15,0,0,0,6,8
